Time,aX,aY,aZ,gX,gY,gZ,Prs,mX,mY,mZ,state
104.498,-0.163574,0.01416,1.016113,-0.371396955,-0.79327897,-38.15410355,101196.9971,0.079079,-0.063713,0.622998,6
104.508,-0.16748,0.012207,1.045898,-0.737250955,-1.34205997,-37.78825055,101217.9993,0.078496,-0.063561,0.622682,6
104.518,-0.17334,0.009766,1.067871,-1.042128955,-2.01279097,-37.42239455,101196.9971,0.076931,-0.060448,0.619097,6
104.528,-0.177246,0.007812,1.074219,-1.347006955,-2.68352297,-36.99556455,101189.0015,0.077957,-0.062089,0.625391,6
104.538,-0.179199,0.011719,1.069824,-1.651884955,-3.41522997,-36.75166455,101177.002,0.096167,-0.067161,0.609891,6
104.548,-0.177246,0.024414,1.062988,-1.956762955,-4.14693797,-36.50776055,101209.0027,0.079706,-0.05753,0.618663,6
104.558,-0.181152,0.025391,1.056641,-2.322616955,-4.87864497,-36.20288155,101192.9993,0.07615,-0.056835,0.623538,6
104.568,-0.182129,0.022461,1.049316,-2.810421955,-5.73230397,-35.95898155,101192.9993,0.079497,-0.062355,0.62449,6
104.578,-0.182129,0.012695,1.039062,-3.176274955,-6.52498597,-35.77605555,101192.9993,0.077367,-0.058642,0.623118,6
104.588,-0.185059,0.007324,1.029785,-3.542128955,-7.31766897,-35.53215155,101213.0005,0.091225,-0.058834,0.606214,6
104.598,-0.184082,0.000488,1.019043,-3.786030955,-8.11035297,-35.22727255,101209.0027,0.079957,-0.056839,0.622244,6
104.608,-0.182129,0.001953,1,-4.029933955,-9.02498697,-35.04434655,101204.9988,0.077006,-0.053138,0.623138,6
104.618,-0.179688,0,0.978027,-4.273835955,-9.75669297,-34.80044255,101192.9993,0.074748,-0.051727,0.621567,6
104.628,-0.178223,0.00293,0.960449,-4.578713955,-10.61035197,-34.49556455,101204.9988,0.076472,-0.0546,0.625032,6
104.638,-0.174805,0.002441,0.957031,-4.883591955,-11.40303597,-34.31263855,101192.9993,0.092471,-0.053831,0.609092,6
104.648,-0.175781,-0.002441,0.981934,-5.310421955,-12.56157197,-33.88581155,101217.9993,0.071513,-0.049087,0.619371,6
104.658,-0.180176,-0.003418,1.008789,-5.554323955,-13.35425497,-33.64190755,101180.9998,0.075286,-0.050355,0.627251,6
104.668,-0.181152,-0.002441,1.029297,-5.798225955,-14.14693797,-33.45898155,101204.9988,0.074682,-0.049956,0.626257,6
104.678,-0.177734,-0.009766,1.038574,-6.042128955,-15.00059697,-33.27605555,101201.001,0.068504,-0.042429,0.625268,6
104.688,-0.177734,-0.010742,1.040527,-6.286030955,-15.79327897,-33.03215155,101192.9993,0.084456,-0.050317,0.610642,6
104.698,-0.174316,-0.009277,1.034668,-6.529933955,-16.52498597,-32.84922555,101192.9993,0.073018,-0.044087,0.624286,6
104.708,-0.166992,-0.012207,1.01709,-6.712860955,-17.31766997,-32.60532055,101217.9993,0.06653,-0.039578,0.627899,6
104.718,-0.157715,-0.012207,0.993164,-6.956762955,-18.04937697,-32.36142055,101201.001,0.067495,-0.042482,0.63018,6
104.728,-0.151855,-0.012207,0.973145,-7.139689955,-18.65913297,-31.99556455,101209.0027,0.066869,-0.043209,0.628134,6
104.738,-0.145996,-0.016113,0.969238,-7.383592955,-19.20791397,-31.87361655,101221.9971,0.077847,-0.04006,0.615758,6
104.748,-0.142578,-0.023438,0.974121,-7.505543955,-19.75669397,-31.62971255,101204.9988,0.060084,-0.035663,0.624855,6
104.758,-0.137695,-0.021484,0.98291,-7.566518955,-20.18352297,-31.38580955,101204.9988,0.061713,-0.040892,0.630155,6
104.768,-0.135254,-0.020508,0.989746,-7.749445955,-20.73230297,-31.14190755,101204.9988,0.057385,-0.034632,0.630731,6
104.778,-0.128418,-0.024414,0.98877,-7.871396955,-21.15913297,-30.89800555,101201.001,0.054624,-0.033825,0.62804,6
104.788,-0.119629,-0.027344,0.986328,-7.932372955,-21.58596197,-30.65410355,101209.0027,0.07822,-0.043049,0.620248,6
104.798,-0.116211,-0.031738,0.985352,-8.054323955,-21.82986397,-30.47117555,101213.0005,0.054709,-0.034136,0.628964,6
104.808,-0.11084,-0.030762,0.987793,-8.054323955,-22.13474197,-30.16629655,101204.9988,0.048524,-0.027478,0.62871,6
104.818,-0.103516,-0.03418,0.992188,-8.115298955,-22.31766997,-29.98337055,101217.9993,0.053707,-0.033681,0.635789,6
104.828,-0.09668,-0.036133,0.995605,-8.115298955,-22.43962097,-29.80044455,101229.9988,0.049142,-0.031188,0.628333,6
104.838,-0.088867,-0.04248,1,-8.115298955,-22.56157297,-29.61751655,101226.001,0.06147,-0.031346,0.616087,6
104.848,-0.080078,-0.043945,1.005859,-8.115298955,-22.56157297,-29.37361455,101204.9988,0.04877,-0.031017,0.634427,6
104.858,-0.076172,-0.043457,1.012695,-8.054323955,-22.43962097,-29.06873655,101217.9993,0.043453,-0.027712,0.632569,6
104.868,-0.067871,-0.044922,1.021484,-8.054323955,-22.37864497,-28.82483355,101213.0005,0.037791,-0.02264,0.631947,6
104.878,-0.062012,-0.047852,1.024902,-8.054323955,-22.25669397,-28.45898155,101217.9993,0.042374,-0.025336,0.63626,6
104.888,-0.050781,-0.053711,1.020508,-7.932372955,-21.95181597,-28.27605355,101226.001,0.055129,-0.028966,0.619261,6
104.898,-0.043457,-0.057129,1.01416,-7.810421955,-21.58596197,-27.97117555,101213.0005,0.035737,-0.017254,0.629228,6
104.908,-0.038574,-0.061035,1.005371,-7.749445955,-21.28108397,-27.72727255,101204.9988,0.036094,-0.02247,0.637342,6
104.918,-0.032227,-0.061523,1.000977,-7.566518955,-20.85425497,-27.54434655,101229.9988,0.034044,-0.020759,0.635283,6
104.928,-0.030273,-0.062988,0.999023,-7.444567955,-20.42742497,-27.23946855,101229.9988,0.030072,-0.017024,0.632957,6
104.938,-0.024414,-0.067383,0.996094,-7.322616955,-19.93962097,-26.99556655,101234.0027,0.045935,-0.023021,0.62185,6
104.948,-0.018066,-0.070801,0.991211,-7.139689955,-19.39083997,-26.81263855,101229.9988,0.03009,-0.018248,0.638065,6
104.958,-0.015137,-0.077637,0.984863,-6.895786955,-18.84205997,-26.69068855,101234.0027,0.023985,-0.013357,0.634045,6
104.968,-0.010254,-0.081055,0.983398,-6.590909955,-18.29327897,-26.38580955,101229.9988,0.023857,-0.013355,0.633181,6
104.978,-0.006836,-0.083984,0.980469,-6.407981955,-17.62254897,-26.01995555,101221.9971,0.025134,-0.01846,0.63441,6
104.988,0,1,0.124512,0.970066045,-0.54937697,0.321507455,101213.0005,0.03677,-0.017547,0.617414,6
104.998,-0.004883,-0.085938,0.96875,-5.798225955,-16.34205997,-25.71507755,101221.9971,0.020709,-0.011703,0.633815,6
105.008,-0.005859,-0.085938,0.958008,-5.615299955,-15.79327897,-25.53215155,101229.9988,0.021399,-0.014761,0.640158,6
105.018,-0.005859,-0.088379,0.953613,-5.249445955,-15.12254797,-25.22727255,101229.9988,0.019122,-0.011602,0.638719,6
105.028,-0.005371,-0.09375,0.956055,-4.944567955,-14.45181597,-25.04434655,101229.9988,0.016112,-0.008423,0.634125,6
105.038,-0.00293,-0.099121,0.958984,-4.578713955,-13.84205997,-24.92239455,101234.0027,0.035069,-0.017126,0.623241,6
105.048,-0.003418,-0.101074,0.957031,-4.212860955,-13.17132797,-24.80044455,101241.9983,0.017869,-0.012678,0.635674,6
105.058,-0.003418,-0.101074,0.955566,-3.847006955,-12.50059697,-24.61751655,101229.9988,0.013598,-0.007116,0.634152,6
105.068,-0.006836,-0.104004,0.960938,-3.481152955,-11.82986497,-24.43459055,101229.9988,0.014304,-0.009448,0.636124,6
105.078,-0.008789,-0.106445,0.967773,-3.054323955,-11.15913297,-24.12971255,101229.9988,0.014414,-0.009563,0.639329,6
105.088,-0.010254,-0.108398,0.976562,-2.566518955,-10.54937697,-23.94678555,101226.001,0.027939,-0.011849,0.624382,6
105.098,-0.005859,-0.112793,0.981934,-2.139689955,-9.87864497,-23.64190755,101221.9971,0.013981,-0.010356,0.638517,6
105.108,-0.002441,-0.114258,0.984375,-1.712859955,-9.20791297,-23.45897955,101229.9988,0.011684,-0.010139,0.634538,6
105.118,0,-0.114258,0.985352,-1.164079955,-8.47620597,-23.33702955,101226.001,0.010136,-0.004383,0.636204,6
105.128,-0.000488,-0.118164,0.984863,-0.615298955,-7.74449897,-23.21507755,101229.9988,0.006477,-0.006128,0.638231,6
105.138,-0.000488,-0.115723,0.983398,-0.127494955,-7.13474297,-22.97117555,101250,0.027745,-0.015442,0.627258,6
105.148,-0.00293,-0.118652,0.981445,0.360310045,-6.40303497,-22.66629655,101241.9983,0.009746,-0.009302,0.633463,6
105.158,-0.010254,-0.119141,0.981934,0.970066045,-5.67132797,-22.48337055,101241.9983,0.004808,-0.006935,0.634996,6
105.168,-0.01123,-0.120605,0.982422,1.457871045,-5.12254697,-22.30044455,101241.9983,0.008282,-0.011381,0.640022,6
105.178,-0.01123,-0.122559,0.986328,1.945676045,-4.51279097,-22.11751655,101229.9988,0.008605,-0.008423,0.636159,6
105.188,-0.013672,-0.12207,0.990723,2.555432045,-3.90303497,-30.89800555,101221.9971,0.022729,-0.01166,0.624052,6
105.198,-0.017578,-0.12207,0.996094,3.104213045,-3.29327897,-21.81263855,101253.9978,0.008629,-0.011226,0.636948,6
105.208,-0.027344,-0.121094,1.005371,3.957871045,-2.56157197,-21.62971255,101246.0022,0.008961,-0.011417,0.639478,6
105.218,-0.031738,-0.125,1.012695,4.506652045,-2.07376697,-21.50776055,101250,0.004411,-0.004801,0.633952,6
105.228,-0.030762,-0.126465,1.016113,5.177383045,-1.64693797,-21.44678555,101253.9978,0.008552,-0.0114,0.638917,6
105.238,-0.029297,-0.128906,1.014648,5.665188045,-1.22010797,-21.32483355,101246.0022,0.02775,-0.01787,0.627924,6
105.248,-0.025391,-0.127441,1.015137,6.274945045,-0.91522997,-21.14190755,101241.9983,0.005268,-0.007336,0.633954,6
105.258,-0.024902,-0.12793,1.013672,6.884701045,-0.42742497,-21.08093155,101241.9983,0.009186,-0.014979,0.639958,6
105.268,-0.025391,-0.124512,1.011719,7.433481045,-0.00059597,-20.89800555,101253.9978,0.009293,-0.012792,0.64225,6
105.278,-0.031738,-0.121094,1.007812,8.043237045,0.42623303,-20.65410355,101253.9978,0.004633,-0.009294,0.635228,6
105.288,-0.039062,-0.116211,1.009766,8.531042045,0.79208703,-20.53215155,101283.0017,0.027072,-0.021276,0.625802,6
105.298,-0.047363,-0.11084,1.017578,9.018847045,1.03598903,-20.34922555,101253.9978,0.01168,-0.018043,0.63715,6
105.308,-0.056641,-0.103027,1.029297,9.445677045,1.34086703,-20.28824855,101250,0.007023,-0.012585,0.636237,6
105.318,-0.062988,-0.101074,1.040039,9.872506045,1.46281903,-20.10532055,101241.9983,0.007992,-0.01593,0.637469,6
105.328,-0.072754,-0.094238,1.041016,10.17738305,1.52379403,-19.98337055,101266.9983,0.012953,-0.017469,0.639946,6
105.338,-0.077637,-0.093262,1.036133,10.48226205,1.52379403,-30.89800555,101290.9973,0.024557,-0.017476,0.625656,6
105.348,-0.081055,-0.090332,1.02832,10.72616405,1.46281903,-19.98337055,101238.0005,0.009053,-0.019115,0.63396,6
105.358,-0.085449,-0.084961,1.019531,10.97006705,1.27989203,-19.92239455,101271.0022,0.010774,-0.020616,0.637554,6
105.368,-0.086426,-0.081543,1.013672,11.15299305,1.09696503,-19.80044455,101266.9983,0.01218,-0.02192,0.639789,6
105.378,-0.089355,-0.077148,1.018066,11.33592005,0.91403803,-19.80044455,101263.0005,0.008369,-0.016905,0.633035,6
105.388,-0.091309,-0.074707,1.030273,11.45787105,0.67013603,-19.80044455,101266.9983,0.02815,-0.028431,0.626649,6
105.398,-0.094727,-0.072754,1.047363,11.57982205,0.36525803,-19.67849255,101263.0005,0.012686,-0.024333,0.635843,6
105.408,-0.096191,-0.073242,1.061523,11.64079805,0.12135503,-19.55654055,101266.9983,0.007818,-0.016808,0.63469,6
105.418,-0.102539,-0.067871,1.069824,11.70177405,-0.24449897,-19.43459055,101266.9983,0.013447,-0.024725,0.639673,6
105.428,-0.105469,-0.060059,1.067871,11.76275005,-0.61035197,-19.37361455,101258.0017,0.014455,-0.02797,0.636224,6
105.438,-0.111816,-0.052734,1.055664,11.70177405,-1.03718197,-19.37361455,101246.0022,0.026233,-0.027733,0.622801,6
105.448,-0.115723,-0.047363,1.041016,11.64079805,-1.52498597,-19.37361455,101253.9978,0.012502,-0.027326,0.633669,6
105.458,-0.119141,-0.04541,1.030273,11.51884705,-2.13474197,-19.25166455,101271.0022,0.014644,-0.032011,0.640521,6
105.468,-0.122559,-0.043945,1.023438,11.39689605,-2.62254697,-19.37361455,101275,0.00727,-0.026637,0.633341,6
105.478,-0.123047,-0.04248,1.012207,11.27494405,-3.23230297,-19.37361455,101253.9978,0.012149,-0.03266,0.635918,6
105.488,-0.125,-0.040039,0.998047,11.09201805,-3.84205997,-19.49556655,101290.9973,0.031312,-0.037197,0.624625,6
105.498,-0.125,-0.036133,0.987793,10.90909105,-4.45181597,-19.43459055,101271.0022,0.009649,-0.030247,0.632623,6
105.508,-0.128418,-0.033203,0.98877,10.66518905,-5.06157197,-19.55654055,101266.9983,0.010163,-0.030381,0.63602,6
105.518,-0.130371,-0.034668,1,10.48226205,-5.73230397,-19.55654055,101266.9983,0.014179,-0.036914,0.640428,6
105.528,-0.13623,-0.032227,1.018555,10.23835905,-6.40303497,-19.55654055,101278.9978,0.008739,-0.033878,0.633392,6
105.538,-0.141602,-0.03125,1.033203,10.05543205,-7.19571797,-19.55654055,101258.0017,0.022014,-0.034957,0.620603,6
105.548,-0.146973,-0.02832,1.052246,9.750554045,-7.98840097,-19.61751655,101263.0005,0.019024,-0.039269,0.640373,6
105.558,-0.15332,-0.024902,1.072754,9.506652045,-8.78108397,-19.61751655,101266.9983,0.014057,-0.034417,0.639822,6
105.568,-0.151367,-0.024414,1.082031,9.201774045,-9.69571797,-19.61751655,101253.9978,0.006868,-0.036527,0.633904,6
105.578,-0.149414,-0.021973,1.079102,8.896896045,-10.54937697,-19.67849255,101266.9983,0.008678,-0.038781,0.637373,6
105.588,-0.143066,-0.023926,1.068359,8.531042045,-11.40303597,-19.92239455,101253.9978,0.024869,-0.045855,0.625897,6
105.598,-0.13916,-0.021973,1.054688,8.287140045,-12.19571797,-19.98337055,101278.9978,0.004282,-0.034987,0.629864,6
105.608,-0.131348,-0.021973,1.042969,7.982262045,-12.98840097,-20.04434655,101263.0005,0.007628,-0.04421,0.638624,6
105.618,-0.126953,-0.020508,1.036621,7.677384045,-13.65913297,-20.16629655,101278.9978,0.004914,-0.04115,0.638224,6
105.628,-0.119141,-0.02002,1.028809,7.372506045,-14.32986497,-20.28824855,101263.0005,-0.001175,-0.03733,0.632105,6
105.638,-0.112793,-0.019043,1.021484,7.067627045,-14.93962097,-20.47117555,101271.0022,0.02209,-0.049136,0.62867,6
105.648,-0.105469,-0.019531,1.008789,6.701774045,-15.48840097,-20.65410355,101275,0.002913,-0.044747,0.634909,6
105.658,-0.098633,-0.020508,0.993652,6.396896045,-15.97620597,-20.77605355,101295.0012,-0.004123,-0.03912,0.631926,6
105.668,-0.092285,-0.021484,0.980957,6.031042045,-16.40303597,-20.95897955,101283.0017,-0.000524,-0.042006,0.638563,6
105.678,-0.085449,-0.024414,0.976562,5.665188045,-16.82986397,-21.08093155,101283.0017,-0.003574,-0.04666,0.638245,6
105.688,-0.080078,-0.024902,0.98877,5.360310045,-17.19571797,-21.08093155,101258.0017,0.00978,-0.049507,0.621629,6
105.698,-0.07666,-0.017578,1.010254,4.994457045,-17.50059697,-21.14190755,101275,-0.003857,-0.046031,0.636518,6
105.708,-0.070312,-0.016113,1.026855,4.689579045,-17.80547497,-21.14190755,101278.9978,-0.00671,-0.048997,0.639169,6
105.718,-0.066895,-0.019531,1.041992,4.323725045,-18.04937697,-21.14190755,101278.9978,-0.01024,-0.045478,0.635184,6
105.728,-0.061035,-0.021484,1.047363,4.018847045,-18.29327897,-21.14190755,101275,-0.010869,-0.04215,0.633711,6
105.738,-0.054688,-0.022949,1.047852,3.713969045,-18.41523097,-21.14190755,101283.0017,0.004867,-0.052391,0.620488,6
105.748,-0.05127,-0.022949,1.043457,3.470066045,-18.53718097,-21.20288355,101278.9978,-0.013411,-0.046343,0.630631,6
105.758,-0.044434,-0.023926,1.035645,3.104213045,-18.59815697,-21.20288355,101263.0005,-0.014299,-0.044521,0.637772,6
105.768,-0.04248,-0.020996,1.029785,2.616408045,-18.65913297,-21.26385755,101286.9995,-0.014687,-0.047939,0.635901,6
105.778,-0.035645,-0.025879,1.026367,2.311530045,-18.65913297,-21.08093155,101283.0017,-0.016865,-0.047898,0.635496,6
105.788,-0.030273,-0.032715,1.022949,2.067627045,-18.65913297,-20.89800555,101263.0005,-0.00419,-0.048279,0.619128,6
105.798,-0.022461,-0.039551,1.018555,1.823725045,-18.59815697,-20.71507755,101290.9973,-0.018206,-0.048644,0.635225,6
105.808,-0.012207,-0.041016,1.011719,1.579823045,-18.53718097,-20.65410355,101290.9973,-0.020815,-0.050687,0.637883,6
105.818,-0.003906,-0.040039,1.002441,1.396896045,-18.29327897,-20.47117555,101290.9973,-0.02457,-0.044744,0.630026,6
105.828,0.008789,-0.038574,0.992188,1.213969045,-17.98840097,-20.41019955,101278.9978,-0.023807,-0.047801,0.637417,6
105.838,0.016113,-0.038574,0.984375,1.031042045,-17.56157297,-20.22727255,101290.9973,-0.007941,-0.052632,0.622434,6
105.848,0.022949,-0.040039,0.978027,0.848115045,-17.13474197,-19.92239455,101290.9973,-0.027144,-0.044474,0.634359,6
105.858,0.026367,-0.04541,0.981445,0.665188045,-16.76888997,-19.55654055,101290.9973,-0.027094,-0.050485,0.642403,6
105.868,0.027344,-0.05127,0.991699,0.604213045,-16.28108497,-19.19068855,101283.0017,-0.028935,-0.049893,0.643238,6
105.878,0.029785,-0.055176,0.999512,0.604213045,-15.85425497,-18.88580955,101298.999,-0.031136,-0.045396,0.635707,6
105.888,0.032715,-0.056641,1.007324,0.970066045,-0.54937697,0.321507455,101290.9973,-0.013831,-0.055452,0.62479,6
105.898,0.042969,-0.057129,1.003418,0.604213045,-14.93962097,-18.21507755,101283.0017,-0.032021,-0.048785,0.635061,6
105.908,0.055176,-0.062012,0.997559,0.543237045,-14.32986497,-17.84922555,101290.9973,-0.034211,-0.046425,0.637008,6
105.918,0.061523,-0.062012,0.990234,0.665188045,-13.53718097,-17.42239455,101278.9978,-0.037473,-0.046583,0.63603,6
105.928,0.068848,-0.063965,0.980469,0.665188045,-12.86644997,-17.05654055,101286.9995,-0.033969,-0.048799,0.638356,6
105.938,0.070312,-0.068848,0.971191,0.726164045,-12.13474197,-16.56873655,101290.9973,-0.019469,-0.050752,0.62472,6
105.948,0.073242,-0.072754,0.96582,0.787140045,-11.34205997,-16.08093155,101290.9973,-0.038909,-0.048664,0.629281,6
105.958,0.074219,-0.075195,0.962402,0.909091045,-10.54937697,-15.47117555,101290.9973,-0.035471,-0.050167,0.636908,6
105.968,0.07666,-0.075684,0.958984,1.031042045,-9.87864497,-14.80044355,101283.0017,-0.037433,-0.049444,0.637742,6
105.978,0.078125,-0.076172,0.958496,1.274944045,-9.02498697,-14.12971255,101303.0029,-0.04108,-0.048729,0.632818,6
105.988,0.074219,-0.080566,0.958984,1.396896045,-8.29327897,-13.39800455,101290.9973,-0.023422,-0.054744,0.623281,6
105.998,0.07959,-0.081543,0.964844,1.640798045,-7.56157197,-12.78824855,101303.0029,-0.037957,-0.051617,0.634334,6
106.008,0.081543,-0.085938,0.975098,1.884701045,-6.76888897,-11.99556555,101275,-0.042587,-0.05008,0.634882,6
106.018,0.084961,-0.09375,0.980957,2.128603045,-6.03718097,-11.26385755,101278.9978,-0.040143,-0.049554,0.639422,6
106.028,0.085938,-0.094727,0.984863,2.433481045,-5.24449897,-10.47117555,101303.0029,-0.037841,-0.053166,0.63741,6
106.038,0.086914,-0.095703,0.980469,2.799335045,-4.51279097,-9.678492545,101308.0017,-0.028011,-0.051309,0.617062,6
106.048,0.086914,-0.098145,0.979004,3.165188045,-3.84205997,-9.068736545,101278.9978,-0.040081,-0.053629,0.635153,6
106.058,0.086426,-0.097656,0.97998,3.592018045,-3.11035197,-8.337028545,101290.9973,-0.03995,-0.05289,0.634727,6
106.068,0.088379,-0.101562,0.97998,3.896896045,-2.37864497,-7.666296545,101283.0017,-0.043961,-0.049273,0.633262,6
106.078,0.089355,-0.104004,0.979004,4.384701045,-1.64693797,-7.117516545,101298.999,-0.042278,-0.051398,0.636237,6
106.088,0.089355,-0.102051,0.979492,4.750554045,-0.91522997,-6.568736545,101308.0017,-0.020521,-0.059434,0.623676,6
106.098,0.09082,-0.098633,0.978027,5.177383045,-0.24449897,-5.898004545,101298.999,-0.042849,-0.052381,0.633327,6
106.108,0.086426,-0.099121,0.97998,5.482262045,0.36525803,-5.288248545,101311.9995,-0.044024,-0.051386,0.634113,6
106.118,0.084473,-0.100586,0.980469,5.970066045,1.03598903,-4.800443545,101286.9995,-0.039797,-0.057745,0.637911,6
106.128,0.081543,-0.099609,0.976562,6.396896045,1.70672103,-4.190687545,101290.9973,-0.041189,-0.053076,0.635261,6
106.138,0.07666,-0.099121,0.966797,6.762750045,2.19452603,-3.641906545,101311.9995,-0.028835,-0.05563,0.617644,6
106.148,0.073242,-0.101562,0.95752,7.128603045,2.74330603,-3.276053545,101303.0029,-0.037444,-0.058552,0.636281,6
106.158,0.070801,-0.102051,0.952148,7.494457045,3.23111103,-2.910199545,101298.999,-0.039911,-0.05782,0.633904,6
106.168,0.06543,-0.100098,0.956055,7.921286045,3.65794003,-2.605321545,101298.999,-0.041946,-0.054651,0.637151,6
106.178,0.063965,-0.102051,0.970215,8.287140045,4.14574503,-2.300443545,101298.999,-0.036275,-0.058854,0.637162,6
106.188,0.060547,-0.105957,0.990723,8.713969045,4.51159903,-1.934589545,101295.0012,-0.021163,-0.066651,0.62012,6
106.198,0.057129,-0.102051,1.011719,9.079822045,4.87745303,-1.629711545,101311.9995,-0.039521,-0.056424,0.629912,6
106.208,0.055664,-0.098145,1.025391,9.506652045,5.18233103,-1.263857545,101308.0017,-0.034205,-0.065627,0.636794,6
106.218,0.055664,-0.09375,1.029785,9.994457045,5.48720903,-0.837028545,101298.999,-0.035703,-0.063363,0.638875,6
106.228,0.049805,-0.092285,1.023438,10.23835905,5.73111103,-0.471175545,101315.9973,-0.038154,-0.061226,0.630466,6
106.238,0.05127,-0.084473,1.012695,10.60421305,6.03598903,-0.044345545,101295.0012,-0.014532,-0.072558,0.625622,6
